title_id,title,publisher,isbn,rank,weeks_on_list,list_id,bestsellers_date
2472,RADIO'S GREATEST OF ALL TIME,Threshold Editions,9781668001844,15,4,4,2022-11-19
2395,IT STARTS WITH US,Atria,9781668001226,1,5,5,2022-11-19
4177,IT STARTS WITH US,Atria,9781668001226,1,5,5,2022-11-19
1642,IT ENDS WITH US,Atria,9781501110368,2,81,5,2022-11-19
1725,VERITY,Grand Central,9781538724736,3,67,5,2022-11-19
3092,VERITY,Grand Central,9781538724736,3,67,5,2022-11-19
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,4,86,5,2022-11-19
1726,UGLY LOVE,Atria,9781476753188,5,69,5,2022-11-19
1898,NOVEMBER 9,Atria,9781501110344,6,53,5,2022-11-19
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square/Atria,9781501161933,7,89,5,2022-11-19
2269,MAYBE SOMEDAY,Atria,9781476753164,8,18,5,2022-11-19
203,THE SILENT PATIENT,Celadon,9781250301703,9,66,5,2022-11-19
3032,THE SILENT PATIENT,Celadon,9781250301703,9,66,5,2022-11-19
2179,ALL YOUR PERFECTS,Atria,9781501193323,10,31,5,2022-11-19
2473,"THE HUSKY AND HIS WHITE CAT SHIZUN: ERHA HE TA DE BAI MAO SHIZUN, VOL. 1",Seven Seas,9781638589297,11,1,5,2022-11-19
2270,CONFESS,Atria,9781476791456,12,17,5,2022-11-19
2417,MAYBE NOW,Atria,9781668013342,13,9,5,2022-11-19
2474,THE PERFECT ASSASSIN,Grand Central,9781538721841,14,1,5,2022-11-19
2418,THINGS WE NEVER GOT OVER,Bloom,9781945631832,15,7,5,2022-11-19
4180,THINGS WE NEVER GOT OVER,Bloom,9781945631832,15,7,5,2022-11-19
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,1,213,6,2022-11-19
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,2,136,6,2022-11-19
1935,ALL ABOUT LOVE,Morrow,9780060959470,3,50,6,2022-11-19
1951,ALL ABOUT ME!,Ballantine,9780593159132,4,3,6,2022-11-19
424,FROM SCRATCH,Simon & Schuster,9781501187667,5,4,6,2022-11-19
1892,THE PRESIDENT AND THE FREEDOM FIGHTER,Sentinel,9780525540588,6,4,6,2022-11-19
569,TALKING TO STRANGERS,Back Bay,9780316299220,7,60,6,2022-11-19
16,BECOMING,Crown,9781524763145,8,23,6,2022-11-19
1837,THE GREATEST BEER RUN EVER,Morrow,9780063285323,9,19,6,2022-11-19
1936,THESE PRECIOUS DAYS,Harper Perennial,9780063092792,10,3,6,2022-11-19
1537,EMPIRE OF PAIN,Anchor,9781984899019,11,3,6,2022-11-19
1862,A CARNIVAL OF SNACKERY,Back Bay,9780316270182,12,7,6,2022-11-19
20,SAPIENS,Harper Perennial,9780062316110,13,191,6,2022-11-19
119,BORN A CRIME,One World,9780399588198,14,179,6,2022-11-19
1761,FUZZ,Norton,9781324036128,15,10,6,2022-11-19
2475,FAITH STILL MOVES MOUNTAINS,Broadside,9780063225930,1,1,7,2022-11-19
2476,GO-TO DINNERS,Clarkson Potter,9781984822789,2,4,7,2022-11-19
2477,SMITTEN KITCHEN KEEPERS,Knopf,9780593318782,3,1,7,2022-11-19
128,ATOMIC HABITS,Avery,9780735211292,4,156,7,2022-11-19
2478,THE STORIES WE TELL,Harper Select,9781400333875,5,2,7,2022-11-19
742,"THE BOY, THE MOLE, THE FOX AND THE HORSE",HarperOne,9780062976581,6,155,7,2022-11-19
67,THE SUBTLE ART OF NOT GIVING A F*CK,Harper,9780062457714,7,273,7,2022-11-19
2130,HALF BAKED HARVEST EVERY DAY,Clarkson Potter,9780593232552,8,26,7,2022-11-19
2479,WHAT'S FOR DESSERT,Clarkson Potter,9781984826985,9,2,7,2022-11-19
2480,GOOD BOUNDARIES AND GOODBYES,Thomas Nelson,9781400211760,10,2,7,2022-11-19
1847,THE CHRISTMAS PIG,Scholastic,9781338790238,1,16,8,2022-11-19
2424,THE HOCUS POCUS SPELL BOOK,Disney,9781368076692,2,7,8,2022-11-19
78,THE COMPLETE COOKBOOK FOR YOUNG CHEFS,Sourcebooks Jabberwocky,9781492670025,3,128,8,2022-11-19
73,WONDER,Knopf,9780375869020,4,371,8,2022-11-19
746,THE COMPLETE BAKING BOOK FOR YOUNG CHEFS,Sourcebooks Explore,9781492677697,5,48,8,2022-11-19
2481,"UNSTOPPABLE US, VOL. 1",Bright Matter,9780593643464,6,2,8,2022-11-19
2425,ODDER,Feiwel & Friends,9781250147424,7,9,8,2022-11-19
2426,TWO DEGREES,Scholastic,9781338735673,8,7,8,2022-11-19
2359,AMARI AND THE GREAT GAME,Balzer + Bray,9780062975195,9,12,8,2022-11-19
4397,AMARI AND THE GREAT GAME,Balzer + Bray,9780062975195,9,12,8,2022-11-19
2429,THE DOOR OF NO RETURN,"Little, Brown",9780316441865,10,5,8,2022-11-19
1331,HOW TO CATCH A TURKEY,Sourcebooks Jabberwocky,9781492664352,1,15,9,2022-11-19
2482,THE SOUR GRAPE,HarperCollins,9780063045415,2,3,9,2022-11-19
2363,LITTLE BLUE TRUCK MAKES A FRIEND,Clarion,9780358722823,3,8,9,2022-11-19
2430,I'M SO GLAD YOU WERE BORN,Zonderkidz,9780310777021,4,8,9,2022-11-19
84,CONSTRUCTION SITE ON CHRISTMAS NIGHT,Chronicle,9781452139111,5,33,9,2022-11-19
2362,THE PIGEON WILL RIDE THE ROLLER COASTER!,Union Square Kids,9781454946861,6,11,9,2022-11-19
89,HOW TO CATCH AN ELF,Sourcebooks Jabberwocky,9781492646310,7,30,9,2022-11-19
1946,LITTLE RED SLEIGH,Sourcebooks Wonderland,9781728223551,8,6,9,2022-11-19
2483,"CONSTRUCTION SITE: FARMING STRONG, ALL YEAR LONG",Chronicle,9781797213873,9,1,9,2022-11-19
83,DRAGONS LOVE TACOS,Dial,9780803736801,10,375,9,2022-11-19
93,DIARY OF A WIMPY KID,Amulet,9781419762949,1,714,10,2022-11-19
94,HARRY POTTER,Scholastic,9780545791434,2,713,10,2022-11-19
752,KEEPER OF THE LOST CITIES,Aladdin,9781534438521,3,8,10,2022-11-19
878,A GOOD GIRL'S GUIDE TO MURDER,Delacorte,9781984896391,4,60,10,2022-11-19
3697,A GOOD GIRL'S GUIDE TO MURDER,Delacorte,9781984896391,4,60,10,2022-11-19
2041,CRAVE,Entangled Teen,9781649371492,5,14,10,2022-11-19
1333,THE INHERITANCE GAMES,"Little, Brown",9780759555402,6,12,10,2022-11-19
3701,THE INHERITANCE GAMES,"Little, Brown",9780759555402,6,12,10,2022-11-19
2193,THE SUMMER I TURNED PRETTY TRILOGY,Simon & Schuster,9781442498327,7,31,10,2022-11-19
100,PERCY JACKSON & THE OLYMPIANS,Disney-Hyperion,9781484707234,8,649,10,2022-11-19
182,WINGS OF FIRE,Scholastic,9781338216264,9,190,10,2022-11-19
595,THE LAST KIDS ON EARTH,Viking,9780593405239,10,119,10,2022-11-19
2435,THE FIRST TO DIE AT THE END,Quill Tree,9780063240803,1,7,11,2022-11-19
4358,THE FIRST TO DIE AT THE END,Quill Tree,9780063240803,1,7,11,2022-11-19
2309,LONG LIVE THE PUMPKIN QUEEN,Disney,9781368069601,2,16,11,2022-11-19
2484,BLOODMARKED,Simon & Schuster,9781534441637,3,2,11,2022-11-19
4376,BLOODMARKED,Simon & Schuster,9781534441637,3,2,11,2022-11-19
107,ONE OF US IS LYING,Delacorte,9781524714680,4,251,11,2022-11-19
2372,LIGHTLARK,Amulet,9781419760860,5,13,11,2022-11-19
2485,CURSED,Feiwel & Friends,9781250618917,6,2,11,2022-11-19
4383,CURSED,Feiwel & Friends,9781250618917,6,2,11,2022-11-19
2373,NOTHING MORE TO TELL,Delacorte,9780593175903,7,11,11,2022-11-19
4372,NOTHING MORE TO TELL,Delacorte,9780593175903,7,11,11,2022-11-19
2486,THE LUMINARIES,Tor Teen,9781250896155,8,3,11,2022-11-19
2487,SCATTERED SHOWERS,Wednesday,9781250855411,9,2,11,2022-11-19
2369,THE BALLAD OF NEVER AFTER,Flatiron,9781250268426,10,9,11,2022-11-19
4378,THE BALLAD OF NEVER AFTER,Flatiron,9781250268426,10,9,11,2022-11-19
2326,FAIRY TALE,Simon & Schuster Audio,9781797145297,1,0,12,2022-11-19
4157,FAIRY TALE,Simon & Schuster Audio,9781797145297,1,0,12,2022-11-19
2395,IT STARTS WITH US,Simon & Schuster Audio,9781797145082,2,0,12,2022-11-19
4177,IT STARTS WITH US,Simon & Schuster Audio,9781797145082,2,0,12,2022-11-19
2455,THE LOST METAL,Macmillan Audio,9781250859280,3,0,12,2022-11-19
4163,THE LOST METAL,Macmillan Audio,9781250859280,3,0,12,2022-11-19
2456,DESERT STAR,Hachette Audio,9781668602676,4,0,12,2022-11-19
2396,THE BOYS FROM BILOXI,Random House Audio,9780593607459,5,0,12,2022-11-19
1642,IT ENDS WITH US,Simon & Schuster Audio,9781508212690,6,0,12,2022-11-19
2457,GOING ROGUE,Simon & Schuster Audio,9781797144863,7,0,12,2022-11-19
4,WHERE THE CRAWDADS SING,Penguin Audio,9780525640370,8,0,12,2022-11-19
1725,VERITY,Audible Studios,DBKADBL052088,9,0,12,2022-11-19
3092,VERITY,Audible Studios,DBKADBL052088,9,0,12,2022-11-19
2439,NO PLAN B,Random House Audio,9780593452776,10,0,12,2022-11-19
444,THE CHOICE,Macmillan Audio,9781250859327,11,0,12,2022-11-19
2123,LESSONS IN CHEMISTRY,Random House Audio,9780593507537,12,0,12,2022-11-19
4136,LESSONS IN CHEMISTRY,Random House Audio,9780593507537,12,0,12,2022-11-19
2397,DEMON COPPERHEAD,HarperAudio,9780063252004,13,0,12,2022-11-19
4108,DEMON COPPERHEAD,HarperAudio,9780063252004,13,0,12,2022-11-19
2399,MAD HONEY,Random House Audio,9780593614105,14,0,12,2022-11-19
4105,MAD HONEY,Random House Audio,9780593614105,14,0,12,2022-11-19
2488,A WORLD OF CURIOSITIES,Macmillan Audio,9781250887399,15,0,12,2022-11-19
2461,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Macmillan Audio,9781250867070,1,0,13,2022-11-19
4278,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Macmillan Audio,9781250867070,1,0,13,2022-11-19
2459,THE LIGHT WE CARRY,Random House Audio,9780593677889,2,0,13,2022-11-19
2296,I'M GLAD MY MOM DIED,Simon & Schuster Audio,9781797147949,3,0,13,2022-11-19
2462,SURRENDER,Random House Audio,9781984841650,4,0,13,2022-11-19
1277,GREENLIGHTS,Random House Audio,9780593294185,5,0,13,2022-11-19
3582,GREENLIGHTS,Random House Audio,9780593294185,5,0,13,2022-11-19
59,THE BODY KEEPS THE SCORE,Penguin Audio,9780593412701,6,0,13,2022-11-19
2441,THE TRUMP TAPES,Simon & Schuster Audio Originals,9781797124735,7,0,13,2022-11-19
2333,THE MYTH OF NORMAL,Penguin Audio,9780593409688,8,0,13,2022-11-19
2403,AND THERE WAS LIGHT,Random House Audio,9780593632871,9,0,13,2022-11-19
2139,FINDING ME,HarperAudio,9780063037342,10,0,13,2022-11-19
4277,FINDING ME,HarperAudio,9780063037342,10,0,13,2022-11-19
120,EXTREME OWNERSHIP,Macmillan Audio,9781427264305,11,0,13,2022-11-19
2465,CINEMA SPECULATION,HarperAudio,9780063112605,12,0,13,2022-11-19
20,SAPIENS,HarperAudio,9780062796233,13,0,13,2022-11-19
2377,STARRY MESSENGER,Macmillan Audio,9781250867773,14,0,13,2022-11-19
1562,WHAT HAPPENED TO YOU?,Macmillan Audio,9781250260635,15,0,13,2022-11-19
128,ATOMIC HABITS,Avery,9780735211292,1,0,14,2022-11-19
127,DARE TO LEAD,Random House,9780399592522,2,0,14,2022-11-19
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,3,0,14,2022-11-19
2445,CHIP WAR,Scribner,9781982172008,4,0,14,2022-11-19
1537,EMPIRE OF PAIN,Doubleday,9781984899019,5,0,14,2022-11-19
120,EXTREME OWNERSHIP,St. Martin's,9781250183866,6,0,14,2022-11-19
2489,POWER FAILURE,Portfolio,9780593084168,7,0,14,2022-11-19
57,GRIT,Scribner,9781501111112,8,0,14,2022-11-19
2442,THE BOOK OF BOUNDARIES,Dial,9780593448700,9,0,14,2022-11-19
2334,LIKE A ROLLING STONE,"Little, Brown",9780316415194,10,0,14,2022-11-19
2490,COLLABORATIONS,Scholastic,9781338846621,1,0,17,2022-11-19
2491,THE BAD GUYS IN THE OTHERS?!,Scholastic,9781338820539,2,0,17,2022-11-19
2143,ON PURPOSE,Scholastic,9781338801941,3,0,17,2022-11-19
1521,"CHAINSAW MAN, VOL. 1",VIZ Media,9781974709939,4,0,17,2022-11-19
2381,JESSI'S SECRET LANGUAGE,Scholastic,9781338616071,5,0,17,2022-11-19
1520,MOTHERING HEIGHTS,Scholastic,9781338680454,6,0,17,2022-11-19
2492,NUMBER ONE IS WALKING,Celadon,9781250815293,7,0,17,2022-11-19
2493,SHUNA'S JOURNEY,First Second,9781250846525,8,0,17,2022-11-19
1458,GRIME AND PUNISHMENT,Scholastic,9781338535624,9,0,17,2022-11-19
1567,"CHAINSAW MAN, VOL. 2",VIZ Media,9781974709946,10,0,17,2022-11-19
2003,"CHAINSAW MAN, VOL. 3",VIZ Media,9781974709953,11,0,17,2022-11-19
2285,THE BAD GUYS IN OPEN WIDE AND SAY ARRRGH!,Scholastic,9781338813180,12,0,17,2022-11-19
1462,FOR WHOM THE BALL ROLLS,Scholastic,9781338236590,13,0,17,2022-11-19
1953,PERSPECTIVES,Scholastic,9781338784855,14,0,17,2022-11-19
1566,"CHAINSAW MAN, VOL. 4",VIZ Media,9781974717279,15,0,17,2022-11-19
1811,THE JUDGE'S LIST,Vintage,9780593157831,1,0,18,2022-11-19
2494,INVISIBLE,Dell,9781984821607,2,0,18,2022-11-19
2495,THE PARIS DETECTIVE,Grand Central,9781538718841,3,0,18,2022-11-19
1878,THE DARK HOURS,Grand Central,9781538708484,4,0,18,2022-11-19
2496,WYOMING HOMECOMING,HQN,9781335620958,5,0,18,2022-11-19
1881,TOM CLANCY: CHAIN OF COMMAND,Berkley,9780593188170,6,0,18,2022-11-19
2449,FLYING ANGELS,Dell,9781984821577,7,0,18,2022-11-19
2497,THE SANTA SUIT,St. Martin's Griffin,9781250858450,8,0,18,2022-11-19
1700,FALSE WITNESS,Morrow,9780062858955,9,0,18,2022-11-19
2498,KINGDOM OF BONES,Morrow,9780062892997,10,0,18,2022-11-19
2499,SNOWFLAKES AND STARLIGHT,MIRA,9780778386902,11,0,18,2022-11-19
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,12,0,18,2022-11-19
2500,BLIND TIGER,Grand Central,9781538751954,13,0,18,2022-11-19
1815,DEAR SANTA,Ballantine,9781984818836,14,0,18,2022-11-19
2451,A CHRISTMAS PROMISE,St. Martin's,9781250847256,15,0,18,2022-11-19
631,WISH,Square Fish,9781250144058,1,0,19,2022-11-19
627,THE ONE AND ONLY IVAN,HarperCollins,9780061992278,2,0,19,2022-11-19
2501,MAP OF FLAMES,Putnam,9780593325421,3,0,19,2022-11-19
626,A LONG WALK TO WATER,Clarion,9780547577319,4,0,19,2022-11-19
403,A WOLF CALLED WANDER,Greenwillow,9780062895943,5,0,19,2022-11-19
629,RESTART,Scholastic,9781338053807,6,0,19,2022-11-19
1020,THE ONE AND ONLY BOB,HarperCollins,9780062991324,7,0,19,2022-11-19
3734,THE ONE AND ONLY BOB,HarperCollins,9780062991324,7,0,19,2022-11-19
235,THE WILD ROBOT,"Little, Brown",9780316382007,8,0,19,2022-11-19
1450,AMARI AND THE NIGHT BROTHERS,Balzer + Bray,9780062975171,9,0,19,2022-11-19
4078,AMARI AND THE NIGHT BROTHERS,Balzer + Bray,9780062975171,9,0,19,2022-11-19
774,PAX,Balzer + Bray,9780062377029,10,0,19,2022-11-19
1810,GIRL IN PIECES,Ember,9781101934746,1,0,20,2022-11-19
1177,THEY BOTH DIE AT THE END,Quill Tree,9780062457806,2,0,20,2022-11-19
2502,SHE'S GONE,Sourcebooks Fire,9781728254203,3,0,20,2022-11-19
1090,WE WERE LIARS,Ember,9780385741279,4,0,20,2022-11-19
2324,BETTER THAN THE MOVIES,Simon & Schuster,9781534467637,5,0,20,2022-11-19
2503,DEMON SLAYER: KIMETSU NO YAIBA--THE FLOWER OF HAPPINESS,Viz Media,9781974732524,6,0,20,2022-11-19
857,THE BOOK THIEF,Knopf,9780375842207,7,0,20,2022-11-19
1213,LEGENDBORN,Margaret K. McElderry,9781534441613,8,0,20,2022-11-19
3724,LEGENDBORN,Margaret K. McElderry,9781534441613,8,0,20,2022-11-19
899,ALL THE BRIGHT PLACES,Ember,9780385755917,9,0,20,2022-11-19
1132,SIX OF CROWS,Square Fish,9781250076960,10,0,20,2022-11-19
2395,IT STARTS WITH US,Atria,9781668001226,1,9,1,2022-12-17
4177,IT STARTS WITH US,Atria,9781668001226,1,9,1,2022-12-17
1642,IT ENDS WITH US,Atria,9781501110368,2,79,1,2022-12-17
2123,LESSONS IN CHEMISTRY,Doubleday,9780385547345,3,6,1,2022-12-17
4136,LESSONS IN CHEMISTRY,Doubleday,9780385547345,3,6,1,2022-12-17
1725,VERITY,Grand Central,9781538724736,4,54,1,2022-12-17
3092,VERITY,Grand Central,9781538724736,4,54,1,2022-12-17
2396,THE BOYS FROM BILOXI,Doubleday,9780385548922,5,9,1,2022-12-17
2326,FAIRY TALE,Scribner,9781668002179,6,15,1,2022-12-17
4157,FAIRY TALE,Scribner,9781668002179,6,15,1,2022-12-17
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,7,191,1,2022-12-17
1726,UGLY LOVE,Atria,9781476753188,8,49,1,2022-12-17
2397,DEMON COPPERHEAD,Harper,9780063251922,9,6,1,2022-12-17
4108,DEMON COPPERHEAD,Harper,9780063251922,9,6,1,2022-12-17
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square/Atria,9781501161933,10,76,1,2022-12-17
2375,DREAMLAND,Random House,9780593449554,11,6,1,2022-12-17
2488,A WORLD OF CURIOSITIES,Minotaur,9781250145291,12,3,1,2022-12-17
1898,NOVEMBER 9,Atria,9781501110344,13,34,1,2022-12-17
2264,"TOMORROW, AND TOMORROW, AND TOMORROW",Knopf,9780593321201,14,2,1,2022-12-17
4095,"TOMORROW, AND TOMORROW, AND TOMORROW",Knopf,9780593321201,14,2,1,2022-12-17
2399,MAD HONEY,Ballantine,9781984818386,15,9,1,2022-12-17
4105,MAD HONEY,Ballantine,9781984818386,15,9,1,2022-12-17
2459,THE LIGHT WE CARRY,Crown,9780593237465,1,5,2,2022-12-17
2296,I'M GLAD MY MOM DIED,Simon & Schuster,9781982185824,2,19,2,2022-12-17
2461,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,7,2,2022-12-17
4278,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,7,2,2022-12-17
2462,SURRENDER,Knopf,9780525521044,4,7,2,2022-12-17
2464,THE REVOLUTIONARY,"Little, Brown",9780316441117,5,8,2,2022-12-17
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,6,121,2,2022-12-17
2403,AND THERE WAS LIGHT,Random House,9780553393965,7,9,2,2022-12-17
2330,WHAT IF? 2,Riverhead,9780525537113,8,8,2,2022-12-17
2467,THE PHILOSOPHY OF MODERN SONG,Simon & Schuster,9781451648706,9,7,2,2022-12-17
2468,THE SONG OF THE CELL,Scribner,9781982117351,10,8,2,2022-12-17
2460,SO HELP ME GOD,Simon & Schuster,9781982190330,11,5,2,2022-12-17
2472,RADIO'S GREATEST OF ALL TIME,Threshold Editions,9781668001844,12,4,2,2022-12-17
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,13,59,2,2022-12-17
2263,AN IMMENSE WORLD,Random House,9780593133231,14,8,2,2022-12-17
2463,A BOOK OF DAYS,Random House,9780593448540,15,3,2,2022-12-17
2123,LESSONS IN CHEMISTRY,Doubleday,9780385547345,1,32,3,2022-12-17
4136,LESSONS IN CHEMISTRY,Doubleday,9780385547345,1,32,3,2022-12-17
2396,THE BOYS FROM BILOXI,Doubleday,9780385548922,2,9,3,2022-12-17
2326,FAIRY TALE,Scribner,9781668002179,3,15,3,2022-12-17
4157,FAIRY TALE,Scribner,9781668002179,3,15,3,2022-12-17
2397,DEMON COPPERHEAD,Harper,9780063251922,4,9,3,2022-12-17
4108,DEMON COPPERHEAD,Harper,9780063251922,4,9,3,2022-12-17
2375,DREAMLAND,Random House,9780593449554,5,13,3,2022-12-17
2470,TRIPLE CROSS,"Little, Brown",9780316499187,6,7,3,2022-12-17
2399,MAD HONEY,Ballantine,9781984818386,7,11,3,2022-12-17
4105,MAD HONEY,Ballantine,9781984818386,7,11,3,2022-12-17
2488,A WORLD OF CURIOSITIES,Minotaur,9781250145291,8,3,3,2022-12-17
2264,"TOMORROW, AND TOMORROW, AND TOMORROW",Knopf,9780593321201,9,12,3,2022-12-17
4095,"TOMORROW, AND TOMORROW, AND TOMORROW",Knopf,9780593321201,9,12,3,2022-12-17
2504,TOM CLANCY: RED WINTER,Putnam,9780593422755,10,2,3,2022-12-17
2456,DESERT STAR,"Little, Brown",9780316485654,11,6,3,2022-12-17
2457,GOING ROGUE,Atria,9781668003053,12,7,3,2022-12-17
2439,NO PLAN B,Delacorte,9781984818546,13,8,3,2022-12-17
2505,BABEL,Harper Voyager,9780063021426,14,3,3,2022-12-17
4156,BABEL,Harper Voyager,9780063021426,14,3,3,2022-12-17
1358,THE MIDNIGHT LIBRARY,Viking,9780525559474,15,95,3,2022-12-17
3393,THE MIDNIGHT LIBRARY,Viking,9780525559474,15,95,3,2022-12-17
2459,THE LIGHT WE CARRY,Crown,9780593237465,1,5,4,2022-12-17
2296,I'M GLAD MY MOM DIED,Simon & Schuster,9781982185824,2,19,4,2022-12-17
2461,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,7,4,2022-12-17
4278,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,7,4,2022-12-17
2462,SURRENDER,Knopf,9780525521044,4,7,4,2022-12-17
2464,THE REVOLUTIONARY,"Little, Brown",9780316441117,5,8,4,2022-12-17
2403,AND THERE WAS LIGHT,Random House,9780553393965,6,9,4,2022-12-17
2330,WHAT IF? 2,Riverhead,9780525537113,7,10,4,2022-12-17
2467,THE PHILOSOPHY OF MODERN SONG,Simon & Schuster,9781451648706,8,7,4,2022-12-17
2468,THE SONG OF THE CELL,Scribner,9781982117351,9,8,4,2022-12-17
2472,RADIO'S GREATEST OF ALL TIME,Threshold Editions,9781668001844,10,7,4,2022-12-17
2460,SO HELP ME GOD,Simon & Schuster,9781982190330,11,5,4,2022-12-17
2463,A BOOK OF DAYS,Random House,9780593448540,12,4,4,2022-12-17
2377,STARRY MESSENGER,Holt,9781250861504,13,7,4,2022-12-17
2465,CINEMA SPECULATION,Harper,9780063112582,14,7,4,2022-12-17
2407,KILLING THE LEGENDS,St. Martin's,9781250283306,15,8,4,2022-12-17
2395,IT STARTS WITH US,Atria,9781668001226,1,9,5,2022-12-17
4177,IT STARTS WITH US,Atria,9781668001226,1,9,5,2022-12-17
1642,IT ENDS WITH US,Atria,9781501110368,2,85,5,2022-12-17
1725,VERITY,Grand Central,9781538724736,3,71,5,2022-12-17
3092,VERITY,Grand Central,9781538724736,3,71,5,2022-12-17
1726,UGLY LOVE,Atria,9781476753188,4,73,5,2022-12-17
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,5,90,5,2022-12-17
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square/Atria,9781501161933,6,93,5,2022-12-17
1898,NOVEMBER 9,Atria,9781501110344,7,57,5,2022-12-17
203,THE SILENT PATIENT,Celadon,9781250301703,8,70,5,2022-12-17
3032,THE SILENT PATIENT,Celadon,9781250301703,8,70,5,2022-12-17
2269,MAYBE SOMEDAY,Atria,9781476753164,9,22,5,2022-12-17
2418,THINGS WE NEVER GOT OVER,Bloom,9781945631832,10,11,5,2022-12-17
4180,THINGS WE NEVER GOT OVER,Bloom,9781945631832,10,11,5,2022-12-17
2270,CONFESS,Atria,9781476791456,11,21,5,2022-12-17
267,DAISY JONES & THE SIX,Ballantine,9781524798642,12,6,5,2022-12-17
3052,DAISY JONES & THE SIX,Ballantine,9781524798642,12,6,5,2022-12-17
2179,ALL YOUR PERFECTS,Atria,9781501193323,13,35,5,2022-12-17
2157,BOOK LOVERS,Berkley,9780593334836,14,24,5,2022-12-17
4175,BOOK LOVERS,Berkley,9780593334836,14,24,5,2022-12-17
1364,THE SONG OF ACHILLES,Ecco,9780062060624,15,93,5,2022-12-17
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,1,217,6,2022-12-17
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,2,140,6,2022-12-17
1935,ALL ABOUT LOVE,Morrow,9780060959470,3,54,6,2022-12-17
1951,ALL ABOUT ME!,Ballantine,9780593159132,4,7,6,2022-12-17
16,BECOMING,Crown,9781524763145,5,27,6,2022-12-17
2506,DEVOTION,Ballantine,9780593722336,6,4,6,2022-12-17
569,TALKING TO STRANGERS,Back Bay,9780316299220,7,64,6,2022-12-17
1837,THE GREATEST BEER RUN EVER,Morrow,9780062995476,8,23,6,2022-12-17
1936,THESE PRECIOUS DAYS,Harper Perennial,9780063092792,9,7,6,2022-12-17
1563,THE BOMBER MAFIA,Back Bay,9780316296816,10,25,6,2022-12-17
884,THE SPLENDID AND THE VILE,Crown,9780385348737,11,19,6,2022-12-17
543,THE SPY AND THE TRAITOR,Broadway,9781101904213,12,13,6,2022-12-17
20,SAPIENS,Harper Perennial,9780062316110,13,192,6,2022-12-17
1892,THE PRESIDENT AND THE FREEDOM FIGHTER,Sentinel,9780525540588,14,8,6,2022-12-17
119,BORN A CRIME,One World,9780399588198,15,181,6,2022-12-17
128,ATOMIC HABITS,Avery,9780735211292,1,160,7,2022-12-17
2475,FAITH STILL MOVES MOUNTAINS,Broadside,9780063225930,2,5,7,2022-12-17
2476,GO-TO DINNERS,Clarkson Potter,9781984822789,3,8,7,2022-12-17
2507,NEVER FINISHED,Lioncrest,9781544534077,4,2,7,2022-12-17
742,"THE BOY, THE MOLE, THE FOX AND THE HORSE",HarperOne,9780062976581,5,159,7,2022-12-17
2130,HALF BAKED HARVEST EVERY DAY,Clarkson Potter,9780593232552,6,30,7,2022-12-17
2351,THE SIMPLY HAPPY COOKBOOK,Morrow,9780063209237,7,7,7,2022-12-17
2478,THE STORIES WE TELL,Harper Select,9781400333875,8,6,7,2022-12-17
2477,SMITTEN KITCHEN KEEPERS,Knopf,9780593318782,9,5,7,2022-12-17
67,THE SUBTLE ART OF NOT GIVING A F*CK,Harper,9780062457714,10,277,7,2022-12-17
78,THE COMPLETE COOKBOOK FOR YOUNG CHEFS,Sourcebooks Jabberwocky,9781492670025,1,132,8,2022-12-17
1847,THE CHRISTMAS PIG,Scholastic,9781338790238,2,20,8,2022-12-17
746,THE COMPLETE BAKING BOOK FOR YOUNG CHEFS,Sourcebooks Explore,9781492677697,3,52,8,2022-12-17
1731,THE OFFICIAL HARRY POTTER BAKING BOOK,Scholastic,9781338285260,4,19,8,2022-12-17
2425,ODDER,Feiwel & Friends,9781250147424,5,13,8,2022-12-17
2426,TWO DEGREES,Scholastic,9781338735673,6,11,8,2022-12-17
73,WONDER,Knopf,9780375869020,7,375,8,2022-12-17
176,REFUGEE,Scholastic,9780545880831,8,202,8,2022-12-17
2429,THE DOOR OF NO RETURN,"Little, Brown",9780316441865,9,8,8,2022-12-17
1902,DAUGHTER OF THE DEEP,Disney-Hyperion,9781368077927,10,51,8,2022-12-17
